classname , cbo , dit , fanIn , fanOut , lcom , noc , numberOfAttributes , numberOfAttributesInherited , numberOfLinesOfCode , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , rfc , wmc , bugs ,,,,, 
org::eclipse::pde::internal::ui::wizards::cheatsheet::NewSimpleCSFileWizard ,2,2,1,1,1,0,0,1,7,2,5,0,0,0,2,5,2,0,,,,, 
org::eclipse::pde::internal::core::bundle::WorkspaceBundlePluginModel ,4,9,2,2,3,0,1,4,11,3,228,1,0,0,3,6,3,0,,,,, 
org::eclipse::pde::internal::core::bundle::Bundle ,9,2,2,7,36,0,2,0,44,9,31,2,0,0,8,34,15,0,,,,, 
org::eclipse::pde::internal::ui::wizards::toc::TocHTMLWizard ,4,1,1,3,10,1,1,0,37,5,0,0,1,0,4,13,6,0,,,,, 
org::eclipse::pde::internal::ui::wizards::product::ProductIntroWizard ,7,1,1,6,15,0,8,0,50,6,0,8,0,0,6,30,10,1,,,,, 
org::eclipse::pde::internal::core::UpdateManagerHelper ,13,1,1,12,6,0,0,0,63,4,6,0,3,0,1,45,13,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionsSection ,44,5,3,42,1540,0,15,2,1087,56,71,15,29,0,15,440,257,1,,,,, 
org::eclipse::pde::internal::core::schema::SchemaElementReference ,16,3,8,8,666,0,11,6,189,37,34,8,0,0,35,81,69,0,,,,, 
org::eclipse::pde::internal::ui::search::dependencies::DependencyCalculator ,5,1,3,2,36,0,2,0,84,9,6,0,1,1,4,36,33,0,,,,, 
org::eclipse::pde::internal::core::natures::BaseProject ,6,1,3,3,28,3,1,0,72,8,0,1,2,0,3,26,16,0,,,,, 
org::eclipse::pde::internal::ui::editor::feature::OpenReferenceAction ,10,1,3,7,3,0,0,0,35,3,0,0,0,0,3,17,10,0,,,,, 
org::eclipse::pde::internal::ui::tests::macro::IndexPage ,3,1,1,2,10,0,4,0,66,5,0,4,1,0,4,14,12,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSFormOutlinePage ,8,3,2,7,10,0,0,4,41,5,21,0,0,0,2,20,14,0,,,,, 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSIntro ,2,5,1,1,3,0,1,92,10,3,88,1,0,0,3,4,3,0,,,,, 
org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpWizardPage ,1,2,1,0,3,0,1,0,15,3,4,1,0,0,2,5,3,0,,,,, 
org::eclipse::pde::internal::core::BundleManifestSourceLocationManager ,8,1,2,6,36,0,1,0,127,9,6,1,2,0,7,73,34,1,,,,, 
org::eclipse::pde::internal::ui::tests::macro::StopAction ,3,1,0,3,28,0,1,2,33,8,9,1,0,0,8,24,11,0,,,,, 
org::eclipse::pde::ui::templates::OptionTemplateWizardPage ,4,1,1,3,3,0,3,0,32,3,0,3,0,0,3,14,8,0,,,,, 
org::eclipse::pde::internal::ui::wizards::tools::UpdateClasspathAction ,6,1,0,6,6,0,1,0,62,4,6,1,1,0,3,31,6,0,,,,, 
org::eclipse::pde::internal::ui::editor::ModelUndoManager ,6,1,4,2,231,4,7,0,139,22,16,7,9,0,11,66,40,0,,,,, 
org::eclipse::pde::internal::core::text::plugin::FragmentNode ,2,5,0,2,28,0,1,30,58,8,251,1,0,0,7,34,22,0,,,,, 
org::eclipse::pde::internal::ui::preferences::PreferenceInitializer ,2,1,0,2,0,0,0,0,7,1,0,0,0,0,1,4,1,0,,,,, 
org::eclipse::pde::internal::ui::views::dependencies::OpenDependenciesAction ,2,1,0,2,10,0,1,0,30,5,6,1,1,0,4,13,11,0,,,,, 
org::eclipse::ui::internal::views::log::AbstractEntry ,6,1,6,0,55,2,2,0,33,11,0,1,0,0,11,18,11,0,,,,, 
org::eclipse::pde::internal::core::text::bundle::BundleActivationPolicyHeader ,3,6,1,2,6,0,1,4,14,4,67,1,0,0,4,9,6,0,,,,, 
org::eclipse::pde::internal::ui::editor::build::BinSection ,7,6,1,6,10,0,0,8,98,5,103,0,0,0,2,54,29,0,,,,, 
org::eclipse::pde::internal::ui::editor::contentassist::TypeContentProposalProvider ,6,2,2,4,28,0,6,0,101,8,18,5,4,0,3,35,18,0,,,,, 
org::eclipse::pde::internal::ui::editor::text::XMLConfiguration ,15,2,5,10,120,1,7,2,109,16,11,7,2,0,11,52,41,0,,,,, 
org::eclipse::pde::internal::ui::wizards::product::ProductIntroOperation ,21,2,1,20,120,0,8,1,238,16,12,7,13,0,3,122,46,1,,,,, 
org::eclipse::ui::internal::views::log::LogViewContentProvider ,2,1,1,2,28,0,1,0,25,8,6,1,0,0,8,12,9,0,,,,, 
org::eclipse::pde::internal::core::builders::PluginRebuilder ,4,1,1,4,21,0,2,0,65,7,8,2,1,0,6,39,19,0,,,,, 
org::eclipse::pde::internal::ui::wizards::extension::ExtensionEditorWizard ,5,1,1,4,10,0,6,0,27,5,0,5,1,0,4,21,5,0,,,,, 
org::eclipse::pde::internal::ui::views::dependencies::DependenciesLabelProvider ,14,1,5,9,10,0,2,0,106,5,0,2,0,0,5,46,40,0,,,,, 
org::eclipse::pde::internal::ui::launcher::ConfigurationAreaBlock ,3,2,2,1,28,0,5,4,85,8,18,5,0,0,6,22,14,0,,,,, 
org::eclipse::pde::internal::ui::editor::schema::SchemaIncludesSection ,24,5,2,23,105,0,1,2,176,15,72,1,4,0,6,117,43,1,,,,, 
org::eclipse::pde::internal::ui::wizards::toc::TocHTMLOperation ,6,1,1,5,3,0,1,0,89,3,0,1,1,0,1,14,3,0,,,,, 
org::eclipse::pde::internal::core::XMLDefaultHandler ,16,1,7,9,78,0,4,0,76,13,30,2,1,0,12,50,27,0,,,,, 
org::eclipse::pde::internal::core::feature::VersionableObject ,7,4,3,4,10,2,2,9,23,5,48,1,0,0,3,14,7,0,,,,, 
org::eclipse::pde::internal::core::target::TargetModel ,12,4,4,8,45,1,3,1,53,10,63,3,1,0,8,30,14,1,,,,, 
org::eclipse::pde::internal::core::builders::ManifestErrorReporter ,15,2,5,10,120,3,0,5,122,16,50,0,1,0,1,87,38,0,,,,, 
org::eclipse::pde::internal::ui::editor::actions::FormatOperation ,8,1,2,6,10,0,1,0,46,5,6,1,2,0,3,23,10,0,,,,, 
org::eclipse::pde::internal::ui::editor::product::LauncherSection ,23,3,1,22,378,0,17,0,374,28,21,15,20,0,8,199,68,0,,,,, 
org::eclipse::pde::internal::ui::nls::StringHelper ,8,1,4,4,15,0,1,0,156,6,6,1,1,0,1,49,48,0,,,,, 
org::eclipse::pde::internal::core::builders::BundleErrorReporter ,22,3,1,21,1485,0,3,6,945,55,30,3,45,0,3,494,286,0,,,,, 
org::eclipse::pde::internal::core::DependencyManager ,12,1,3,9,10,0,0,0,79,5,6,0,3,0,2,47,29,1,,,,, 
org::eclipse::pde::internal::ui::templates::rcp::MailNewWizard ,2,6,0,2,1,0,0,0,7,2,20,0,0,0,2,5,2,0,,,,, 
org::eclipse::pde::internal::ui::wizards::WizardListSelectionPage ,5,2,2,3,78,2,3,0,109,13,6,1,0,0,9,40,21,0,,,,, 
org::eclipse::pde::internal::ui::editor::TableSection ,22,4,21,1,36,22,1,1,23,9,63,0,0,0,1,12,9,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSFileValidator ,2,1,1,1,10,0,0,0,31,5,6,0,3,0,2,15,8,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSCommandDetails ,17,5,2,15,171,0,8,0,396,19,34,8,13,0,6,105,49,0,,,,, 
org::eclipse::pde::internal::ui::commands::QueryControl ,2,1,1,1,28,2,4,0,28,8,6,0,1,0,0,16,4,0,,,,, 
org::eclipse::pde::internal::ui::commands::QueryByTag ,3,2,1,3,15,0,3,4,39,6,13,3,1,0,1,18,8,0,,,,, 
org::eclipse::pde::internal::ui::editor::product::ProductInputContextManager ,2,2,1,1,1,0,0,0,7,2,29,0,0,0,2,4,3,0,,,,, 
org::eclipse::pde::internal::core::util::VersionUtil ,19,1,17,2,28,0,0,0,97,8,6,0,0,0,8,40,33,0,,,,, 
org::eclipse::pde::internal::ui::wizards::cheatsheet::CompCSCreationOperation ,12,2,2,10,10,0,0,1,65,5,4,0,1,0,3,37,5,0,,,,, 
org::eclipse::pde::internal::ui::editor::schema::SchemaIdentifierAttributeDetails ,13,5,1,12,10,0,4,2,165,5,55,4,1,0,3,33,13,0,,,,, 
org::eclipse::pde::internal::ui::correction::AddNewExtensionResolution ,6,2,1,5,3,0,0,5,25,3,12,0,0,0,2,13,3,0,,,,, 
org::eclipse::pde::internal::ui::launcher::EquinoxInitializer ,8,2,0,8,28,0,1,1,92,8,13,1,5,0,1,70,22,1,,,,, 
org::eclipse::pde::internal::ui::commands::QueryByObjectSelection ,2,2,0,2,15,0,4,4,70,6,13,4,1,0,1,21,14,0,,,,, 
org::eclipse::pde::internal::ui::commands::CommandList ,8,1,5,7,28,0,6,0,118,8,6,6,2,0,3,35,13,0,,,,, 
org::eclipse::pde::internal::core::builders::CompilerFlags ,11,1,10,1,6,0,30,0,21,4,6,0,0,0,4,13,6,0,,,,, 
org::eclipse::pde::internal::ui::correction::AddActivationHeaderResolution ,5,3,0,5,3,0,1,5,33,3,14,0,0,1,2,18,9,0,,,,, 
org::eclipse::pde::internal::ui::wizards::RequiredPluginsContainerPage ,3,1,0,3,36,0,7,0,80,9,0,7,3,0,6,26,17,0,,,,, 
org::eclipse::pde::internal::ui::search::AbstractSearchResultPage ,2,1,0,2,21,2,1,0,20,7,0,1,0,0,1,14,8,0,,,,, 
org::eclipse::pde::internal::ui::editor::PDEOutlinePage ,0,1,0,0,1,2,1,0,22,2,0,0,0,0,2,4,3,0,,,,, 
org::eclipse::pde::internal::ui::refactoring::RenameExtensionPointWizard ,2,1,1,1,1,0,1,0,20,2,0,0,0,1,1,4,6,0,,,,, 
org::eclipse::pde::internal::core::plugin::ExternalPluginModelBase ,9,7,4,6,66,2,3,4,57,12,115,3,1,0,9,37,20,0,,,,, 
org::eclipse::pde::internal::ui::util::PDEModelUtility ,49,1,29,21,210,0,9,0,351,21,6,3,10,0,11,156,101,1,,,,, 
org::eclipse::pde::internal::ui::wizards::product::ProductFileWizardPage ,7,2,1,6,36,0,11,0,134,9,4,8,3,0,5,49,28,0,,,,, 
org::eclipse::pde::internal::core::feature::AbstractFeatureModel ,16,5,8,8,55,2,4,2,71,11,71,3,1,0,10,37,20,0,,,,, 
org::eclipse::pde::internal::ui::search::dependencies::JavaEditorOpener ,1,1,1,0,1,0,0,0,31,2,6,0,1,0,1,11,8,0,,,,, 
org::eclipse::pde::internal::core::schema::SchemaEnumeration ,4,3,2,2,1,0,1,5,19,2,28,1,0,0,2,8,5,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::AbstractPluginElementDetails ,3,3,3,0,1,3,1,0,6,2,14,1,0,0,2,2,2,0,,,,, 
org::eclipse::pde::internal::ui::wizards::extension::NewExtensionRegistryReader ,9,1,2,7,55,0,10,0,169,11,6,3,1,0,2,72,50,0,,,,, 
org::eclipse::pde::internal::ui::editor::text::XMLUtil ,24,1,5,19,36,0,0,0,116,9,6,0,0,0,9,81,38,0,,,,, 
org::eclipse::pde::internal::ui::wizards::feature::AbstractFeatureSpecPage ,7,1,4,3,253,2,8,0,113,23,0,1,3,0,8,57,34,0,,,,, 
org::eclipse::pde::internal::core::product::LauncherInfo ,6,3,1,5,153,0,4,15,138,18,36,4,9,0,9,95,43,0,,,,, 
org::eclipse::pde::internal::ui::editor::feature::PortabilityChoicesDialog ,13,1,4,9,28,0,4,0,79,8,0,4,2,0,2,39,16,0,,,,, 
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpDocumentFactory ,12,2,6,7,66,0,1,0,51,12,17,1,5,0,7,33,17,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::PluginLauncherFormPageHelper ,3,1,2,2,6,0,1,0,11,4,9,0,0,1,4,6,4,0,,,,, 
org::eclipse::pde::internal::ui::editor::feature::FeatureUndoManager ,7,2,1,6,21,0,0,0,105,7,29,0,3,0,2,41,34,0,,,,, 
org::eclipse::pde::internal::core::target::TargetFeature ,5,3,1,4,21,0,3,0,27,7,34,3,0,0,7,14,9,0,,,,, 
org::eclipse::pde::internal::core::builders::ValidatingSAXParser ,2,1,0,2,1,0,1,0,23,2,6,1,1,0,1,9,4,0,,,,, 
org::eclipse::pde::internal::ui::launcher::PDESourceLookupQuery ,5,1,1,5,55,0,7,0,111,11,6,6,6,0,3,52,35,1,,,,, 
org::eclipse::pde::internal::ui::editor::product::ProductExportAction ,5,1,1,4,1,0,2,0,11,2,0,2,0,0,2,7,2,0,,,,, 
org::eclipse::pde::internal::core::PreferenceInitializer ,5,1,0,5,0,0,0,0,46,1,0,0,0,0,1,15,2,1,,,,, 
org::eclipse::pde::internal::ui::templates::ide::HelpTemplate ,12,5,1,11,78,0,16,13,134,13,80,8,3,0,7,93,53,0,,,,, 
org::eclipse::pde::internal::ui::preferences::TargetImplicitPluginsTab ,12,1,2,12,105,0,6,0,196,15,6,5,7,0,5,109,33,1,,,,, 
org::eclipse::pde::internal::ui::editor::product::SplashLocationSection ,16,3,2,14,78,0,1,0,101,13,21,1,5,0,7,66,18,0,,,,, 
org::eclipse::pde::internal::ui::editor::schema::SchemaJavaAttributeDetails ,17,5,3,14,36,0,4,2,149,9,55,4,3,0,5,80,28,1,,,,, 
org::eclipse::pde::internal::ui::wizards::imports::PluginImportFinishDialog ,2,1,0,2,21,0,5,0,43,7,0,5,0,0,4,15,9,0,,,,, 
org::eclipse::pde::internal::ui::wizards::plugin::NewLibraryPluginCreationUpdateRefPage ,12,1,1,11,15,0,5,0,76,6,0,5,2,0,4,43,16,0,,,,, 
org::eclipse::pde::internal::ui::editor::site::SynchronizePropertiesAction ,3,1,1,2,1,0,2,0,10,2,0,2,0,0,2,7,2,0,,,,, 
org::eclipse::pde::internal::core::search::PluginSearchInput ,8,1,8,0,55,0,11,0,30,11,6,5,0,0,11,11,10,0,,,,, 
org::eclipse::pde::internal::runtime::registry::RegistryBrowserListener ,9,1,1,9,105,0,2,0,292,15,6,0,7,0,3,101,80,0,,,,, 
org::eclipse::pde::ui::templates::BaseOptionTemplateSection ,34,2,26,8,105,1,1,7,85,15,41,1,1,0,9,44,27,0,,,,, 
org::eclipse::pde::internal::ui::launcher::LaunchConfigurationHelper ,27,1,6,21,105,0,2,0,307,15,6,2,7,0,8,204,94,2,,,,, 
org::eclipse::pde::internal::ui::wizards::plugin::NewProjectCreationPage ,9,1,4,5,55,0,14,0,202,11,0,12,6,0,3,68,38,2,,,,, 
org::eclipse::pde::internal::ui::PDELabelProvider ,35,2,22,14,66,2,1,14,316,12,9,1,4,0,7,122,101,2,,,,, 
org::eclipse::pde::internal::ui::editor::site::SiteFeatureAdapter ,8,1,3,5,6,0,3,0,30,4,13,1,0,2,4,14,14,0,,,,, 
org::eclipse::pde::internal::ui::wizards::provisioner::FileSystemProvisionerWizard ,2,3,0,2,6,0,2,0,17,4,1,2,0,0,4,9,4,0,,,,, 
org::eclipse::pde::internal::runtime::spy::sections::ActiveWizardSection ,4,1,1,3,1,0,0,0,38,2,7,0,0,0,2,15,3,0,,,,, 
org::eclipse::pde::internal::ui::editor::schema::ElementSectionDropAdapter ,3,1,1,3,6,0,3,0,37,4,0,3,1,0,3,13,21,0,,,,, 
org::eclipse::pde::internal::ui::wizards::feature::PatchSpecPage ,7,2,1,6,105,0,5,7,162,15,20,5,3,0,3,51,28,1,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSFormOutlinePage ,8,3,2,7,10,0,0,4,39,5,21,0,0,0,2,19,13,0,,,,, 
org::eclipse::pde::internal::core::util::PDEHTMLHelper ,5,1,2,3,1,0,1,0,67,2,6,0,0,0,2,16,21,0,,,,, 
org::eclipse::pde::internal::ui::search::dependencies::DependencyExtentSearchResult ,2,2,1,1,45,0,0,1,55,10,11,0,1,0,9,21,16,0,,,,, 
org::eclipse::pde::internal::ui::wizards::extension::ExtensionTreeSelectionPage ,2,3,1,1,6,0,2,1,30,4,13,2,0,0,3,5,6,0,,,,, 
org::eclipse::pde::internal::core::site::SiteModelFactory ,8,1,1,7,21,0,1,0,39,7,12,1,0,0,7,16,7,0,,,,, 
org::eclipse::pde::internal::ui::search::PluginSearchOperation ,13,1,1,12,36,0,3,0,84,9,6,2,7,0,2,62,30,0,,,,, 
org::eclipse::pde::ui::launcher::PluginsTab ,5,2,1,4,45,0,7,0,84,10,6,7,0,0,10,34,19,2,,,,, 
org::eclipse::pde::internal::ui::editor::feature::IncludedFeaturesPortabilitySection ,11,3,0,11,231,0,5,0,276,22,21,5,7,0,15,107,54,0,,,,, 
org::eclipse::pde::internal::core::converter::PDEPluginConverter ,3,1,0,3,1,0,0,0,33,2,6,0,1,0,1,23,7,0,,,,, 
org::eclipse::pde::internal::ui::wizards::provisioner::AddTargetPluginsWizard ,7,2,1,6,21,0,4,0,85,7,8,4,1,0,5,42,19,0,,,,, 
org::eclipse::pde::internal::ui::refactoring::ManifestTypeRenameParticipant ,4,2,0,4,6,0,0,2,37,4,9,0,0,0,1,26,8,0,,,,, 
org::eclipse::pde::internal::core::bundle::BundleModel ,12,4,4,9,21,1,2,1,71,7,64,2,1,0,6,53,21,0,,,,, 
org::eclipse::pde::internal::ui::editor::product::JRESection ,18,3,1,17,120,0,12,0,250,16,21,12,9,0,5,101,32,0,,,,, 
org::eclipse::pde::internal::ui::correction::AddNewExtensionPointResolution ,5,2,1,4,3,0,0,5,25,3,12,0,0,0,2,13,3,0,,,,, 
org::eclipse::pde::internal::core::ExternalJavaSearchClasspathContainer ,3,1,2,2,10,0,1,0,20,5,6,1,0,0,5,9,5,0,,,,, 
org::eclipse::pde::internal::ui::templates::ide::HelloWorldNewWizard ,2,6,0,2,3,0,0,0,10,3,20,0,0,0,3,6,3,0,,,,, 
org::eclipse::pde::internal::core::product::ProductModel ,12,4,4,8,45,1,3,1,53,10,63,3,1,0,8,30,14,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::CSAbstractDetails ,14,3,11,3,120,8,2,0,50,16,17,2,1,0,14,31,14,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::BundleSourcePage ,28,4,2,27,435,0,4,0,349,30,72,4,15,0,10,150,89,1,,,,, 
org::eclipse::pde::internal::core::bundle::BundleFragmentModel ,6,8,4,2,6,0,1,2,11,4,219,1,0,0,4,7,3,0,,,,, 
org::eclipse::pde::internal::ui::wizards::imports::JarImportOperation ,7,1,1,6,190,1,0,0,370,20,6,0,3,0,0,218,101,0,,,,, 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSWorkspaceModel ,8,5,2,6,66,0,4,1,84,12,76,4,1,0,11,39,17,0,,,,, 
org::eclipse::pde::internal::core::variables::TargetWSVariableResolver ,1,1,0,1,0,0,0,0,3,1,6,0,0,0,1,2,1,0,,,,, 
org::eclipse::pde::internal::ui::templates::ide::PerspectiveTemplate ,12,5,0,12,66,0,7,13,85,12,80,1,1,0,9,40,15,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::rows::ResourceAttributeRow ,8,5,0,8,28,0,0,7,96,8,40,0,4,0,1,50,26,0,,,,, 
org::eclipse::pde::internal::runtime::spy::sections::ActiveSelectionSection ,3,1,1,2,1,0,0,0,37,2,7,0,0,0,2,14,4,0,,,,, 
org::eclipse::pde::internal::ui::editor::text::ManifestPartitionScanner ,3,1,3,0,0,0,3,0,10,1,0,0,0,0,1,7,1,0,,,,, 
org::eclipse::pde::internal::ui::correction::AddExportPackageMarkerResolution ,8,3,0,8,6,0,1,5,31,4,14,1,1,0,2,16,9,0,,,,, 
org::eclipse::pde::internal::ui::wizards::extension::PointSelectionPage ,35,2,1,35,153,0,18,0,402,18,6,18,5,0,11,132,53,0,,,,, 
org::eclipse::pde::internal::core::text::DocumentHandler ,17,1,4,13,253,2,5,0,250,23,30,3,6,0,10,140,65,0,,,,, 
org::eclipse::pde::internal::core::builders::FeatureConsistencyChecker ,7,1,1,7,6,0,0,0,40,4,0,0,3,0,0,23,13,1,,,,, 
org::eclipse::pde::internal::ui::editor::EmptyOutlinePage ,1,2,1,0,55,0,1,0,29,11,7,1,0,0,11,13,11,0,,,,, 
org::eclipse::pde::internal::ui::editor::product::LaunchingPage ,7,2,1,6,6,0,1,0,23,4,28,0,1,0,1,15,4,0,,,,, 
org::eclipse::pde::internal::runtime::spy::sections::ActiveShellSection ,3,1,1,2,1,0,0,0,27,2,7,0,0,0,2,10,2,0,,,,, 
org::eclipse::pde::internal::ui::wizards::plugin::NewLibraryPluginProjectWizard ,10,2,0,10,21,0,12,0,83,7,8,8,0,0,6,37,12,0,,,,, 
org::eclipse::pde::internal::core::site::IdentifiableObject ,5,3,2,3,15,1,2,6,26,6,39,1,0,0,4,15,8,0,,,,, 
org::eclipse::pde::internal::ui::build::BuildPluginAction ,5,2,0,5,0,0,0,1,23,1,14,0,0,0,0,16,3,1,,,,, 
org::eclipse::pde::internal::ui::editor::build::BuildEditor ,12,3,0,12,231,0,1,1,116,22,72,1,1,0,8,61,33,1,,,,, 
org::eclipse::pde::ui::templates::TemplateField ,9,1,9,0,15,1,2,0,18,6,6,2,0,0,5,9,5,0,,,,, 
org::eclipse::pde::internal::core::builders::FeatureErrorReporter ,14,3,1,13,171,0,3,5,355,19,65,1,16,2,2,273,137,2,,,,, 
org::eclipse::pde::internal::core::plugin::PluginLibrary ,15,3,5,10,171,0,4,10,152,19,76,4,1,0,17,87,46,0,,,,, 
org::eclipse::pde::internal::ui::editor::target::TargetEditor ,13,2,0,13,190,0,1,1,140,20,69,0,4,0,8,55,28,0,,,,, 
org::eclipse::pde::internal::core::bundle::BundlePluginModelBase ,24,7,3,21,741,2,6,2,185,39,101,6,0,0,37,92,84,0,,,,, 
org::eclipse::pde::internal::ui::editor::text::HTMLPrinter ,6,1,3,3,136,0,1,0,142,17,6,1,5,0,12,58,34,1,,,,, 
org::eclipse::pde::internal::ui::editor::site::SynchronizePropertiesWizard ,3,1,1,2,3,0,3,0,16,3,0,3,0,0,3,8,3,0,,,,, 
org::eclipse::pde::internal::ui::wizards::exports::ExportOptionsTab ,8,2,3,5,190,1,13,1,171,20,13,11,1,0,1,64,29,2,,,,, 
org::eclipse::pde::internal::runtime::registry::ConfigurationAttributeAdapter ,1,3,1,0,1,0,0,1,6,2,5,0,0,0,1,2,2,0,,,,, 
org::eclipse::pde::internal::ui::preferences::TargetPluginsTab ,43,3,4,42,561,0,14,1,801,34,24,14,14,0,8,419,197,1,,,,, 
org::eclipse::pde::internal::ui::editor::SystemFileEditorInput ,23,1,20,3,66,0,2,0,38,12,6,2,0,0,12,28,14,0,,,,, 
org::eclipse::pde::internal::core::schema::SchemaComplexType ,10,2,4,6,66,0,5,0,83,12,29,4,0,0,12,53,25,0,,,,, 
org::eclipse::pde::internal::ui::correction::AbstractPDEMarkerResolution ,2,1,1,1,15,9,5,0,21,6,6,0,0,0,5,11,5,0,,,,, 
org::eclipse::pde::internal::core::ant::FeatureExportTask ,7,2,0,7,1,0,1,6,29,2,10,1,0,0,1,22,5,0,,,,, 
org::eclipse::pde::internal::ui::editor::text::XMLScanner ,3,2,1,2,6,0,2,0,27,4,9,2,0,0,2,14,8,0,,,,, 
org::eclipse::pde::internal::ui::correction::RemoveUnknownExecEnvironments ,5,3,1,4,3,0,0,5,25,3,14,0,0,0,2,11,8,0,,,,, 
org::eclipse::pde::internal::ui::editor::site::PortabilitySection ,11,3,0,11,231,0,5,0,272,22,21,5,7,0,15,106,50,0,,,,, 
org::eclipse::pde::internal::ui::editor::build::BuildHyperlinkDetector ,8,1,1,7,6,0,1,0,78,4,6,1,2,0,2,38,25,0,,,,, 
org::eclipse::pde::internal::core::plugin::PluginImport ,19,4,4,15,120,0,5,23,187,16,88,5,0,0,15,93,51,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSEditorContributor ,0,2,0,0,0,0,0,3,3,1,20,0,0,0,1,1,1,0,,,,, 
org::eclipse::pde::internal::ui::tests::macro::DefaultIndexHandler ,2,1,1,1,1,0,0,0,15,2,7,0,0,0,2,4,2,0,,,,, 
org::eclipse::pde::internal::ui::compare::PluginContentMergeViewerCreator ,1,1,0,1,0,0,0,0,3,1,6,0,0,0,1,2,1,0,,,,, 
org::eclipse::pde::internal::ui::wizards::plugin::PluginClassCodeGenerator ,9,1,1,8,15,0,4,0,161,6,6,4,2,0,4,69,23,2,,,,, 
org::eclipse::pde::internal::ui::util::FileExtensionFilter ,7,1,7,0,1,0,1,0,23,2,0,1,0,0,2,6,8,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::LibrarySection ,36,5,1,35,780,0,9,2,677,40,73,9,21,0,11,342,158,0,,,,, 
org::eclipse::pde::internal::ui::editor::KeyValueSourcePage ,7,3,2,5,10,2,0,0,41,5,67,0,0,0,5,14,12,0,,,,, 
org::eclipse::pde::internal::ui::wizards::extension::NewSchemaFileWizard ,2,1,0,2,15,0,4,0,33,6,0,4,1,0,5,17,9,0,,,,, 
org::eclipse::pde::internal::core::text::AbstractEditingModel ,56,4,46,10,595,3,13,0,153,35,31,8,0,0,33,83,55,0,,,,, 
org::eclipse::pde::internal::ui::editor::plugin::rows::IdAttributeRow ,12,5,0,12,6,0,0,7,36,4,40,0,0,0,1,33,7,1,,,,, 
org::eclipse::pde::internal::ui::properties::PluginDevelopmentPage ,0,1,0,0,10,0,2,0,54,5,0,2,2,0,2,22,9,0,,,,, 
org::eclipse::pde::internal::core::plugin::PluginExtensionPoint ,11,4,2,9,55,0,3,8,89,11,77,2,0,0,10,60,34,1,,,,, 
org::eclipse::pde::internal::ui::editor::feature::PortabilitySection ,12,3,0,12,171,0,4,0,238,19,21,4,5,0,14,94,36,0,,,,, 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSHyperlinkDetector ,8,2,1,7,1,0,0,0,50,2,11,0,0,0,1,19,11,0,,,,, 
org::eclipse::pde::internal::ui::templates::rcp::ViewRCPNewWizard ,2,6,0,2,1,0,0,0,7,2,20,0,0,0,2,5,2,0,,,,, 
org::eclipse::pde::internal::ui::tests::macro::KeyCommand ,3,2,1,2,10,0,2,0,39,5,18,1,0,0,5,18,7,0,,,,, 
org::eclipse::pde::internal::core::bundle::BundleObject ,14,1,11,3,45,4,2,0,36,10,14,2,0,0,6,19,10,0,,,,, 
org::eclipse::pde::internal::ui::refactoring::GeneralRenameIDWizardPage ,4,1,2,2,21,1,3,0,55,7,0,2,0,0,2,25,10,0,,,,, 
org::eclipse::pde::internal::core::text::toc::TocDocumentFactory ,9,2,3,6,55,0,1,0,56,11,17,1,5,0,6,29,16,0,,,,, 
org::eclipse::pde::internal::runtime::registry::ConfigurationElementAdapter ,3,3,1,2,1,0,0,1,21,2,5,0,0,0,1,8,5,0,,,,, 
org::eclipse::pde::ui::launcher::OSGiLaunchShortcut ,4,2,0,4,6,0,0,0,13,4,13,0,0,0,1,9,4,1,,,,, 
org::eclipse::pde::internal::ui::editor::context::UTF8InputContext ,5,2,5,0,1,5,0,1,6,2,39,0,0,0,1,2,2,0,,,,, 
org::eclipse::pde::internal::core::PDECore ,153,1,146,17,231,0,24,0,168,22,0,15,0,0,22,80,49,4,,,,, 
org::eclipse::pde::internal::ui::wizards::tools::ConvertedProjectsPage ,7,1,1,6,6,0,4,0,62,4,0,4,1,0,3,21,6,0,,,,, 
org::eclipse::pde::internal::ui::refactoring::ManifestPackageRenameParticipant ,7,2,0,7,6,0,0,2,58,4,9,0,1,0,1,29,17,0,,,,, 
