classname , cbo , dit , fanIn , fanOut , lcom , noc , numberOfAttributes , numberOfAttributesInherited , numberOfLinesOfCode , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , rfc , wmc , bugs ,,,,, 
org::eclipse::mylyn::internal::tasks::core::externalization::Messages ,0,1,0,0,0,0,5,0,3,1,0,1,0,4,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::SelectorRule ,2,1,1,1,21,0,2,0,54,7,9,2,4,0,3,18,25,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorSummaryPart ,13,2,0,13,28,0,3,1,128,8,19,3,3,0,4,74,23,2,,,,, 
org::eclipse::mylyn::wikitext::core::parser::builder::RecordingDocumentBuilder ,7,2,2,5,190,0,1,1,57,20,27,1,1,0,19,42,19,0,,,,, 
org::eclipse::mylyn::tasks::ui::editors::TaskEditorPartDescriptor ,9,1,7,2,21,5,2,0,31,7,9,2,0,0,7,11,8,0,,,,, 
org::eclipse::mylyn::internal::jira::ui::JiraIssueEditorInput ,2,1,1,1,45,0,1,0,36,10,9,1,0,0,10,17,12,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::CssClassSelector ,3,2,2,1,3,0,1,0,9,3,10,1,0,0,3,4,3,0,,,,, 
org::eclipse::mylyn::wikitext::core::util::DefaultXmlStreamWriter ,5,2,0,5,561,0,7,0,217,34,29,7,5,0,25,108,72,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::CategoryEditor ,2,1,1,1,36,0,5,0,68,9,0,4,2,0,7,21,9,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::RepositoryModel ,20,1,8,12,45,0,3,0,76,10,12,3,2,0,8,50,14,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::editors::UserStudyEditorPart ,11,2,0,11,15,0,3,4,133,6,12,3,3,0,1,44,8,0,,,,, 
org::eclipse::mylyn::internal::sandbox::dev::properties::AbstractTaskContainerPropertySource ,8,1,3,5,78,3,9,0,115,13,9,1,0,0,11,55,29,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::DefaultResourceHyperlinkExtension ,2,2,0,2,3,0,2,1,13,3,15,2,0,0,1,6,4,0,,,,, 
org::eclipse::mylyn::internal::tasks::bugs::wizards::FeatureGroup ,3,1,1,2,36,0,6,0,42,9,9,6,0,0,9,20,10,1,,,,, 
org::eclipse::mylyn::wikitext::tracwiki::core::TracWikiLanguage ,37,3,11,26,153,0,2,6,134,18,57,2,0,0,14,53,27,0,,,,, 
org::eclipse::mylyn::tasks::core::data::TaskMapper ,28,1,18,10,1378,3,2,0,299,53,31,2,9,0,44,249,91,2,,,,, 
org::eclipse::mylyn::internal::provisional::tasks::ui::wizards::AbstractRepositoryQueryPage2 ,12,3,2,10,136,0,5,0,184,17,14,5,4,0,8,75,30,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::properties::Messages ,2,1,1,1,1,0,2,0,9,2,9,2,1,0,1,3,2,1,,,,, 
org::eclipse::mylyn::zest::layouts::dataStructures::DisplayIndependentRectangle ,1,1,1,0,3,0,4,0,15,3,9,0,0,4,3,3,6,0,,,,, 
org::eclipse::mylyn::bugzilla::deprecated::AttachmentPartSource ,0,1,0,0,6,0,1,0,12,4,9,1,0,0,4,7,4,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::ImageAttributes ,8,2,8,0,55,0,5,0,30,11,20,5,0,0,11,11,10,0,,,,, 
org::eclipse::mylyn::internal::tests::report::Main ,13,1,0,13,10,0,0,0,92,5,9,0,4,0,1,55,18,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::util::PlatformUtil ,5,1,3,2,15,0,1,0,38,6,9,1,0,0,6,20,16,3,,,,, 
org::eclipse::mylyn::internal::jira::core::JiraAttributeMapper ,18,2,1,18,28,0,1,0,110,8,42,1,0,0,8,106,29,1,,,,, 
org::eclipse::mylyn::internal::monitor::usage::UsageMonitorImages ,3,1,0,3,6,0,9,0,34,4,9,4,3,0,1,19,7,0,,,,, 
org::eclipse::mylyn::internal::team::ccvs::CvsLinkedTaskInfoAdapterFactory ,6,1,0,6,10,0,1,0,62,5,18,1,3,0,2,22,17,0,,,,, 
org::eclipse::mylyn::wikitext::ui::viewer::HtmlViewerConfiguration ,10,2,3,7,66,1,3,1,68,12,5,3,2,0,8,34,18,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::dnd::Messages ,3,1,2,1,1,0,2,0,9,2,9,2,1,0,1,3,2,1,,,,, 
org::eclipse::mylyn::tasks::core::TaskMapping ,9,1,9,0,253,13,0,0,87,23,31,0,0,0,23,23,22,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaClient ,60,1,18,42,666,0,39,0,1550,37,9,34,12,0,20,902,353,2,,,,, 
org::eclipse::mylyn::internal::provisional::commons::ui::AbstractNotification ,6,1,6,0,28,1,0,0,3,8,19,0,0,0,8,8,1,0,,,,, 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaReportInfo ,11,1,3,8,78,0,6,0,58,13,9,6,0,0,13,32,15,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::TaskPriorityFilter ,4,2,2,3,3,0,2,0,19,3,11,2,0,0,3,9,7,0,,,,, 
org::eclipse::mylyn::internal::resources::ui::preferences::FocusedResourcesPreferencePage ,5,1,3,2,36,0,5,0,124,9,0,4,5,0,2,38,14,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::data::ElementHandler ,20,1,16,4,105,15,5,0,73,15,51,4,0,0,8,35,24,0,,,,, 
org::eclipse::mylyn::commons::core::AbstractErrorReporter ,1,1,1,0,1,2,4,0,0,2,9,0,0,4,2,2,0,0,,,,, 
org::eclipse::mylyn::internal::web::tasks::ParametersEditor ,6,1,3,3,10,0,1,0,115,5,0,1,0,0,5,30,7,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::RepositoryQuery ,32,3,28,4,120,2,7,0,71,16,59,4,0,0,16,34,24,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::markup::PatternBasedElementProcessor ,35,2,35,0,36,40,3,4,39,9,30,0,0,0,9,15,15,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::ImportAction ,15,1,0,15,10,0,0,0,87,5,9,0,2,0,3,63,15,0,,,,, 
org::eclipse::mylyn::internal::commons::ui::Messages ,0,1,0,0,0,0,24,0,3,1,0,1,0,23,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::UnrecognizedReponseException ,0,1,0,0,0,0,1,0,3,1,26,1,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::commons::net::AbstractWebLocation ,13,1,13,0,15,2,1,0,12,6,9,1,0,0,6,7,4,0,,,,, 
org::eclipse::mylyn::internal::ide::ant::Messages ,0,1,0,0,0,0,2,0,3,1,0,1,0,1,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskListNotificationPopup ,6,2,1,5,10,0,3,1,105,5,17,3,0,0,3,27,7,1,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityEditorPart ,19,1,3,16,210,0,19,0,484,21,0,19,14,0,7,166,39,0,,,,, 
org::eclipse::mylyn::internal::hypertext::ui::editors::RelatedLinks ,1,1,0,1,10,0,1,0,15,5,9,1,0,0,5,9,5,0,,,,, 
org::eclipse::mylyn::internal::tasks::bugs::wizards::SelectProductPage ,10,1,1,9,28,0,5,0,196,8,0,5,2,0,6,44,21,1,,,,, 
org::eclipse::mylyn::tasks::core::RepositoryResponse ,6,1,6,0,3,0,2,0,9,3,9,2,0,0,3,3,3,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::InteractionEventLogger ,33,2,14,20,91,0,9,3,248,14,17,9,6,0,8,164,38,0,,,,, 
org::eclipse::mylyn::internal::jira::core::JiraClientManager ,9,1,2,7,55,0,5,0,119,11,9,3,1,0,8,70,20,0,,,,, 
org::eclipse::mylyn::internal::aspectj::AspectJBridgePlugin ,0,1,0,0,6,0,1,0,13,4,0,1,0,0,4,6,4,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::ListAttributes ,2,2,2,0,3,0,1,0,6,3,20,1,0,0,3,3,2,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::TaskActivateAction ,8,1,8,0,6,0,1,0,14,4,0,0,0,0,4,6,4,0,,,,, 
org::eclipse::mylyn::internal::ide::ui::actions::FocusBookmarkMarkersViewAction ,0,3,0,0,0,0,0,8,3,1,29,0,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityEditorInput ,17,1,4,13,253,0,8,0,121,23,9,8,0,0,23,52,25,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::data::TaskDataExternalizer ,16,1,2,14,6,0,1,0,50,4,9,1,1,0,3,27,5,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::RepositoryQueryResultsFactory ,3,2,1,2,1,0,0,1,9,2,11,0,0,0,2,5,2,0,,,,, 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaSearchEngine ,10,1,1,9,3,0,5,0,115,3,9,2,0,0,3,28,8,0,,,,, 
org::eclipse::mylyn::internal::jira::core::service::JiraConfiguration ,9,1,9,0,171,0,13,0,62,19,9,8,0,0,19,31,19,0,,,,, 
org::eclipse::mylyn::monitor::ui::MonitorUi ,13,1,12,1,66,0,0,0,36,12,9,0,0,0,12,36,12,0,,,,, 
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerTaskEditor ,11,3,1,10,36,0,4,16,122,9,49,4,0,0,7,36,11,2,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::highlighters::ColorCoordinatesChange ,2,1,1,1,1,0,0,0,100,2,9,0,0,0,2,8,15,0,,,,, 
org::eclipse::mylyn::internal::web::ui::WebRoot ,3,2,1,2,45,0,4,1,34,10,28,3,0,0,9,21,10,0,,,,, 
org::eclipse::mylyn::commons::core::DateUtil ,8,1,7,1,6,0,0,0,109,4,9,0,0,0,4,7,26,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::LimitedHtmlStartTagPhraseModifier ,2,2,1,1,6,0,1,0,23,4,22,1,0,0,1,10,5,0,,,,, 
org::eclipse::mylyn::zest::tests::uml::UMLExample ,5,1,0,5,3,0,1,0,78,3,9,0,0,1,3,46,5,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::HorizontalRuleDrawingStrategy ,2,1,1,1,1,0,1,0,44,2,9,1,0,0,2,7,5,0,,,,, 
org::eclipse::mylyn::tasks::core::RepositoryTemplate ,4,1,4,0,6,0,11,0,21,4,9,0,0,11,4,6,4,0,,,,, 
org::eclipse::mylyn::internal::commons::net::AuthenticatedProxy ,3,1,3,0,3,0,2,1,11,3,12,2,0,0,3,3,3,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataExportWizardPage ,5,1,4,1,36,0,5,0,95,9,0,5,1,0,6,31,14,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::NameSelector ,4,2,2,2,3,0,1,0,9,3,10,1,0,0,3,5,3,0,,,,, 
org::eclipse::mylyn::wikitext::tasks::ui::editor::MarkupTaskEditorExtension ,18,2,3,17,55,5,3,1,134,11,12,3,2,0,5,67,18,1,,,,, 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ParameterizedBlock ,4,3,3,1,1,3,0,4,16,2,43,0,0,0,1,7,4,0,,,,, 
org::eclipse::mylyn::internal::monitor::reports::collectors::FocusedUiUsageAnalysisCollector ,19,3,2,17,325,0,26,5,398,26,26,25,4,0,22,180,75,0,,,,, 
org::eclipse::mylyn::internal::jira::core::util::JiraUtil ,39,1,20,19,496,0,18,0,233,32,9,17,1,0,31,160,62,0,,,,, 
org::eclipse::mylyn::commons::net::Policy ,14,1,9,5,21,0,1,0,54,7,9,0,0,1,7,24,19,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::ScheduledTaskContainer ,19,3,12,7,78,1,3,0,93,13,50,3,0,0,13,54,33,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::reconciler::MarkupValidationReconcilingStrategy ,1,1,1,0,45,0,6,0,33,10,9,6,1,0,9,15,11,0,,,,, 
org::eclipse::mylyn::internal::tasks::bugs::wizards::SelectFeaturePage ,6,1,2,4,6,0,4,0,106,4,0,4,0,0,4,16,6,1,,,,, 
org::eclipse::mylyn::internal::tasks::ui::wizards::AttachmentSourcePage ,13,1,1,12,325,0,20,0,461,26,0,13,10,0,11,134,86,0,,,,, 
org::eclipse::mylyn::internal::team::ui::Messages ,0,1,0,0,0,0,3,0,3,1,0,1,0,2,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::wikitext::textile::core::validation::BlockWhitespaceRule ,7,2,1,6,1,0,1,0,29,2,11,1,0,0,2,14,9,0,,,,, 
org::eclipse::mylyn::internal::trac::ui::TracHyperlinkUtil ,10,1,3,7,10,0,16,0,208,5,9,0,3,16,2,128,48,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultTreeContentProvider ,8,2,2,6,45,0,4,2,80,10,14,4,0,0,10,39,23,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::deprecated::AbstractRepositoryTaskEditor ,49,1,13,40,7021,2,93,0,3026,119,0,80,24,0,41,727,354,0,,,,, 
org::eclipse::mylyn::internal::trac::core::model::TracTicketField ,3,1,2,1,253,0,12,0,81,23,18,11,0,0,23,29,28,0,,,,, 
org::eclipse::mylyn::tasks::ui::wizards::TaskRepositoryWizardDialog ,4,1,2,2,21,0,3,0,88,7,0,3,2,0,3,32,23,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tasks::ui::util::Util ,7,1,3,4,1,0,1,0,15,2,9,1,1,0,1,13,3,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::util::TaskContainerComparator ,6,1,2,4,1,0,0,0,9,2,9,0,0,0,2,10,3,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::TaskGroup ,4,3,4,0,6,0,2,0,14,4,50,2,0,0,4,4,4,0,,,,, 
org::eclipse::mylyn::internal::wikitext::textile::core::block::HeadingBlock ,11,3,1,10,6,0,5,4,45,4,43,4,0,0,4,28,12,0,,,,, 
org::eclipse::mylyn::commons::net::HtmlTag ,10,1,7,3,78,0,7,0,151,13,9,7,0,0,13,92,49,0,,,,, 
org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet1 ,2,1,0,2,0,0,1,0,35,1,9,0,0,1,1,13,3,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::wizard::AbstractWizardListPage ,3,1,0,3,45,0,3,0,99,10,0,0,0,0,5,34,13,0,,,,, 
org::eclipse::mylyn::internal::team::ui::properties::Messages ,0,1,0,0,0,0,4,0,3,1,0,1,0,3,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::externalization::TaskListExternalizer ,28,1,5,23,28,0,10,0,213,8,9,8,4,0,4,125,33,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::RepositoryAwareStatusHandler ,2,1,0,2,3,0,3,0,38,3,9,2,0,0,3,9,7,0,,,,, 
org::eclipse::mylyn::zest::layouts::algorithms::HorizontalTreeLayoutAlgorithm ,2,3,0,2,6,0,0,8,24,4,72,0,0,0,1,12,13,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::TasksAdapterFactory ,2,1,0,2,1,0,1,0,20,2,18,1,0,0,2,6,8,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::ReportLinkReplacementToken ,2,2,1,1,6,0,0,0,9,4,22,0,0,0,1,5,3,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::search::BugzillaLabelProvider ,3,1,0,3,0,0,4,0,40,1,0,4,0,0,1,5,3,0,,,,, 
org::eclipse::mylyn::internal::java::ui::JavaEditingMonitor ,3,2,1,2,3,0,4,1,109,3,17,0,0,0,2,29,40,0,,,,, 
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerTaskEditorExtraControls ,15,2,4,11,91,0,8,1,241,14,19,8,9,0,2,71,24,1,,,,, 
org::eclipse::mylyn::wikitext::ui::viewer::HtmlTextPresenter ,5,1,1,4,3,1,1,0,29,3,9,1,0,0,2,19,5,0,,,,, 
org::eclipse::mylyn::internal::team::ui::templates::CommitTemplateVariables ,15,1,9,6,1,0,0,0,31,2,9,0,1,0,1,13,6,0,,,,, 
org::eclipse::mylyn::internal::trac::core::TracTaskDataHandler ,30,2,3,28,120,0,6,0,399,16,17,4,2,0,14,304,77,2,,,,, 
org::eclipse::mylyn::internal::commons::ui::SwtUtil ,9,1,5,5,21,0,3,0,72,7,9,0,0,0,7,30,10,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CommentDamagerRepairer ,1,1,1,0,10,0,2,0,54,5,9,2,1,0,4,20,10,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::RefreshRepositoryTasksAction ,6,2,0,6,10,0,1,0,21,5,6,1,1,0,4,15,6,0,,,,, 
org::eclipse::mylyn::internal::context::ui::views::Messages ,0,1,0,0,0,0,2,0,3,1,0,1,0,1,1,2,1,0,,,,, 
org::eclipse::mylyn::zest::core::widgets::internal::LoopAnchor ,4,1,1,3,1,0,0,0,16,2,31,0,0,0,2,7,3,0,,,,, 
org::eclipse::mylyn::internal::wikitext::core::util::EclipseServiceLocator ,6,2,0,6,1,0,0,1,31,2,13,0,0,0,2,18,6,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::JavaResourceHyperlink ,3,1,3,0,36,0,2,0,121,9,9,2,1,0,5,23,18,0,,,,, 
org::eclipse::mylyn::java::ui::editor::AutoFoldingStructureProvider ,7,1,1,7,120,0,11,0,452,16,9,10,8,0,6,159,84,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::wizards::EditRepositoryWizard ,16,1,4,12,21,0,2,0,61,7,0,2,0,0,7,38,16,0,,,,, 
org::eclipse::mylyn::internal::hypertext::ui::editors::WebResourceLabelProvider ,1,1,1,0,10,0,0,0,27,5,0,0,0,0,5,7,8,0,,,,, 
org::eclipse::mylyn::internal::context::ui::actions::ContextRetrieveAction ,5,1,2,3,6,0,2,0,31,4,0,2,0,0,4,17,9,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::data::TextTaskAttachmentSource ,4,2,2,2,21,1,1,0,21,7,15,1,0,0,7,10,7,0,,,,, 
org::eclipse::mylyn::internal::wikitext::textile::core::block::FootnoteBlock ,10,3,1,9,6,0,5,4,50,4,43,4,0,0,4,27,10,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::data::TaskDataManagerEvent ,3,1,2,1,45,0,7,0,34,10,19,7,0,0,10,11,10,0,,,,, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteIssueType ,2,4,0,2,28,0,4,0,46,8,71,4,0,0,8,15,15,0,,,,, 
org::eclipse::mylyn::internal::context::ui::Messages ,0,1,0,0,0,0,13,0,3,1,0,1,0,12,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorAttachmentPart ,10,2,0,10,21,0,7,1,157,7,19,7,4,0,3,59,11,2,,,,, 
org::eclipse::mylyn::monitor::reports::ui::views::UsageCountView ,1,1,1,0,55,0,9,0,329,11,0,9,8,0,3,37,11,0,,,,, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteGroup ,6,2,0,6,45,0,5,0,65,10,33,5,0,0,10,29,28,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::IdGenerator ,12,1,9,3,15,0,4,0,45,6,9,4,0,0,6,15,13,0,,,,, 
org::eclipse::mylyn::internal::trac::core::client::TracNoSuchMethodException ,1,2,1,0,0,0,1,0,3,1,26,1,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::java::ui::actions::FocusBreakpointsViewAction ,3,3,0,3,1,0,0,8,13,2,29,0,0,0,2,8,3,0,,,,, 
org::eclipse::mylyn::internal::jira::core::model::Attachment ,6,1,6,0,66,0,6,0,40,12,18,6,0,0,12,12,12,0,,,,, 
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerTaskEditorPageFactory ,8,2,0,8,10,0,0,4,40,5,17,0,0,0,5,23,12,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::ContextHelpAction ,1,1,1,0,1,0,2,0,11,2,0,2,0,0,2,5,3,2,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::viewer::Util ,4,1,2,2,0,0,0,0,22,1,9,0,0,0,0,10,6,0,,,,, 
org::eclipse::mylyn::internal::xplanner::ui::wizard::Messages ,0,1,0,0,0,0,37,0,2,1,0,1,1,36,0,1,1,1,,,,, 
org::eclipse::mylyn::internal::commons::ui::ColorSelectionWindow ,0,1,0,0,10,0,2,0,71,5,0,2,1,0,2,13,5,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::util::InformationPresenterUtil ,2,1,1,1,0,0,2,0,75,1,9,2,0,0,1,8,1,1,,,,, 
org::eclipse::mylyn::internal::provisional::commons::soap::SoapHttpSender ,3,2,0,3,1,0,3,3,17,2,8,1,0,0,0,11,5,0,,,,, 
org::eclipse::mylyn::bugzilla::deprecated::BugzillaCompareInput ,1,1,0,1,36,0,5,0,36,9,0,5,0,0,8,17,11,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::ParagraphBlock ,6,3,1,5,6,0,1,4,42,4,43,1,0,0,4,18,10,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::editors::TaskEditorDropTarget ,7,1,1,6,15,0,2,0,79,6,0,1,3,0,3,41,17,0,,,,, 
org::eclipse::mylyn::wikitext::core::util::LocationTrackingReader ,4,1,2,2,21,0,7,0,105,7,32,7,0,0,7,15,23,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::builder::DitaBookMapDocumentBuilder ,8,3,1,7,703,0,15,4,197,38,46,15,3,0,34,104,50,0,,,,, 
org::eclipse::mylyn::internal::xplanner::ui::Messages ,0,1,0,0,0,0,27,0,2,1,0,1,1,26,0,1,1,1,,,,, 
org::eclipse::mylyn::internal::jira::core::service::soap::Messages ,0,1,0,0,0,0,9,0,3,1,0,1,0,8,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::ide::ant::AntStructureBridge ,7,2,0,7,55,0,2,1,226,11,23,1,0,0,11,80,45,0,,,,, 
org::eclipse::mylyn::tasks::core::sync::SynchronizationJob ,3,1,3,0,3,3,1,0,9,3,0,1,0,0,3,3,3,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::CollapseAllFoldingRulerAction ,1,1,0,1,0,0,0,0,6,1,0,0,0,0,0,4,1,1,,,,, 
org::eclipse::mylyn::zest::core::widgets::internal::ZestRootLayer ,2,1,1,1,105,0,5,1,122,15,113,4,6,0,9,68,26,0,,,,, 
org::eclipse::mylyn::internal::web::tasks::TasksWebPlugin ,0,1,0,0,6,0,2,0,13,4,0,1,0,0,4,6,4,0,,,,, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::AbstractRemoteConstant ,6,3,4,2,45,4,5,0,60,10,52,5,0,0,10,23,25,0,,,,, 
org::eclipse::mylyn::internal::web::ui::WebSite ,3,2,2,1,21,0,2,1,21,7,28,2,0,0,7,12,7,0,,,,, 
org::eclipse::mylyn::internal::wikitext::twiki::core::block::TableOfContentsBlock ,10,3,1,10,6,0,3,4,40,4,43,2,1,0,3,28,8,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorUrlHyperlinkDetector ,5,1,0,5,1,0,1,0,56,2,9,1,1,0,1,21,11,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::views::Messages ,0,1,0,0,0,0,39,0,3,1,0,1,0,38,1,2,1,1,,,,, 
org::eclipse::mylyn::internal::context::core::CompositeContextElement ,12,2,3,9,78,0,3,0,99,13,17,3,0,0,13,47,22,0,,,,, 
org::eclipse::mylyn::internal::web::tasks::WebQueryWizardPage ,17,3,1,16,66,0,10,0,324,12,14,10,3,0,6,83,21,1,,,,, 
org::eclipse::mylyn::internal::web::tasks::WebTaskListMigrator ,11,2,0,11,10,0,6,3,48,5,14,6,0,0,5,30,10,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaQueryTypeWizardPage ,3,1,1,2,3,0,9,0,35,3,0,9,0,0,3,12,4,0,,,,, 
org::eclipse::mylyn::internal::jira::ui::wizards::Messages ,0,1,0,0,0,0,86,0,3,1,0,1,0,85,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::bugs::wizards::FeatureStatus ,1,1,1,0,1,0,1,7,7,2,31,1,0,0,2,2,2,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::EditRepositoryPropertiesAction ,1,2,1,0,6,0,1,0,19,4,6,1,0,0,4,8,5,0,,,,, 
org::eclipse::mylyn::tasks::core::AbstractDuplicateDetector ,2,1,2,0,15,1,2,0,15,6,9,2,0,0,6,6,5,0,,,,, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemotePriority ,2,4,0,2,28,0,4,0,49,8,71,4,0,0,8,17,18,0,,,,, 
org::eclipse::mylyn::internal::provisional::tasks::core::TasksUtil ,4,1,1,3,1,0,0,0,46,2,9,0,0,0,2,24,21,0,,,,, 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::PreformattedBlock ,5,3,1,4,6,0,1,4,24,4,43,1,0,0,4,16,12,0,,,,, 
org::eclipse::mylyn::internal::jira::core::model::filter::SingleIssueCollector ,1,1,1,0,21,0,1,1,16,7,14,1,0,0,7,7,6,0,,,,, 
org::eclipse::mylyn::internal::jira::core::AbstractComplexAttributeConverter ,12,1,0,12,21,1,1,0,99,7,9,1,2,0,4,78,20,1,,,,, 
org::eclipse::mylyn::monitor::internal::UsageStatistic ,4,1,3,1,15,2,1,0,17,6,9,1,0,0,6,8,5,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::util::TaskDragSourceListener ,7,1,2,5,6,0,2,0,60,4,0,2,0,0,4,27,15,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::NewCategoryAction ,11,1,4,7,10,0,1,0,45,5,0,0,0,0,5,25,10,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::StudyParameters ,7,1,7,0,190,0,10,0,78,20,9,10,0,0,20,20,29,0,,,,, 
org::eclipse::mylyn::tasks::ui::wizards::AbstractTaskRepositoryPageContribution ,9,1,6,3,136,1,6,0,42,17,9,6,0,0,12,21,12,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::commands::OpenTaskAttachmentInBrowserHandler ,1,1,0,1,0,0,0,0,12,1,0,0,0,0,1,5,3,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::ExpandAllFoldingRulerAction ,1,1,0,1,0,0,0,0,6,1,0,0,0,0,0,4,1,1,,,,, 
org::eclipse::mylyn::tasks::core::data::TaskAttributeMapper ,69,1,57,16,496,5,1,0,194,32,9,1,0,0,32,129,48,0,,,,, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteNamedObject ,1,3,0,1,15,0,3,0,38,6,52,3,0,0,6,10,11,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::collectors::PerspectiveUsageCollector ,9,1,1,8,15,0,4,0,95,6,14,4,1,0,5,52,13,0,,,,, 
org::eclipse::mylyn::wikitext::ui::viewer::MarkupTextPresenter ,2,2,0,2,3,0,1,0,19,3,12,1,0,0,3,9,6,0,,,,, 
